"","item_id","subj_id","sigma","T_0s","T_1s","SC","category","group","O_0i","RT","zRT","zSC","item_stim","sigma30RT","tau10RT"
"3570",36,33,-180.717929227296,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,91.559297737316,942.832215130937,0.597414320280515,0.00995476105104277,"outgroup",0.102785482229409,0.596059888505814
"3682",37,33,-127.196700692099,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-115.168972291936,789.625173636882,-0.0298747079354642,0.00995476105104277,"outgroup",-0.615009182739697,-2.12978601484976
"3739",38,33,228.289143339021,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-59.6326213855809,1200.64736857436,1.65300951672683,0.00995476105104277,"outgroup",1.29206251767044,1.16296000148841
"3893",39,33,-157.272716063875,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-86.7408225184856,787.977308038556,-0.036621708593687,0.00995476105104277,"outgroup",-0.794635233188475,-0.996314992231932
"3925",40,33,210.435845915388,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-72.9448367449811,1169.48185579132,1.52540582412319,0.00995476105104277,"outgroup",0.19048503339386,-0.0610716255369489
"4021",41,33,-169.546958829568,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,20.3579088405282,882.801796631878,0.351626512380479,0.00995476105104277,"outgroup",0.628127252860281,0.367443816545469
"4165",42,33,-11.7669451394226,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,4.36342748552826,1024.58732896702,0.932151453833967,0.00995476105104277,"outgroup",0.293734706992269,0.775132448695672
"4244",43,33,136.559466188064,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,69.5517462569344,1238.10205906592,1.80636354126422,0.00995476105104277,"outgroup",0.692894375358741,0.349701322769054
"4316",44,33,-193.076482637261,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-39.6657711036001,799.248592880056,0.00952730156942732,0.00995476105104277,"outgroup",-1.31271052637878,-2.53238938235289
"4484",45,33,148.814450573415,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,63.1187164964245,1243.92401369076,1.83020088074497,0.00995476105104277,"outgroup",1.24308350487223,0.255988400811842
"4509",46,33,33.6368487997498,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-3.86222654470155,1061.76546887597,1.08437317306391,0.00995476105104277,"outgroup",0.0201768665009142,0.111756933246889
"4688",47,33,102.584747727554,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,22.7553183041184,1157.33091265259,1.47565515183636,0.00995476105104277,"outgroup",-0.0604194350842787,-0.993876675238574
"4734",48,33,-96.1834568826356,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-187.593046588392,748.214343149889,-0.19942670346049,0.00995476105104277,"outgroup",-0.305244324514315,-0.118696424115465
"4806",49,33,-8.2605817807432,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,28.1711895984398,1051.90145443861,1.0439860735522,0.00995476105104277,"outgroup",1.43707847346237,1.06538096984195
"4926",50,33,256.086231387423,143.253638282884,58.3262193200122,-0.0186227749763431,"outgroup",1,-58.9367435143256,1229.14033449401,1.76967076629105,0.00995476105104277,"outgroup",0.175862507341805,-0.942765034428323
"83",1,34,-54.96590630296,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-16.9466882707156,865.968960322504,0.282706354222893,0.0249485911130329,"ingroup",0.651297879402526,0.870858430515253
"149",2,34,215.918796231036,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-83.3272906986877,1070.47306042853,1.12002542892527,0.0249485911130329,"ingroup",0.676852582113516,0.819901038424859
"273",3,34,-53.5823843290109,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-92.2646045815358,792.034565985633,-0.0200097215072973,0.0249485911130329,"ingroup",-0.0236725386574828,-0.0985607099803852
"384",4,34,-107.25691765129,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,25.7225198114996,856.347157056389,0.243310961154613,0.0249485911130329,"ingroup",2.27065906642287,2.56640989450313
"472",5,34,28.9264866874295,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-120.010390076352,846.797651507257,0.204211582970416,0.0249485911130329,"ingroup",0.23787653217369,-0.292936972257888
"564",6,34,-318.614974938878,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-35.6426608797863,583.623919077515,-0.873323713435859,0.0249485911130329,"ingroup",0.463287953282262,0.101308565411542
"605",7,34,-34.2580761949073,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,138.723634606007,1042.34711330728,1.00486689661965,0.0249485911130329,"ingroup",-1.12640360819208,-0.901737080152723
"777",8,34,96.0327349814849,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,40.9036492610764,1074.81793913874,1.13781504693021,0.0249485911130329,"ingroup",0.769451425143714,2.04042495303563
"891",9,34,-289.829242795094,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,7.97160292426665,656.023915025352,-0.576890059616351,0.0249485911130329,"ingroup",0.14661291238548,0.598856874644207
"985",10,34,-205.779780862531,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-4.63128883170157,727.470485201946,-0.284360100559739,0.0249485911130329,"ingroup",0.66298785297203,0.776205748226104
"1002",11,34,350.642515232345,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-139.42301032029,1149.10105980823,1.44195894347184,0.0249485911130329,"ingroup",-0.245791014241986,-1.09454591752783
"1138",12,34,-180.261906536779,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-105.996238655511,651.623409703889,-0.594907434534896,0.0249485911130329,"ingroup",-0.720045330818075,-0.0450849781777726
"1230",13,34,-99.5193538060452,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-43.8347105227959,794.527490567338,-0.00980272173088982,0.0249485911130329,"ingroup",1.08504347152666,1.31141734828348
"1388",14,34,167.15377025941,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-116.510742068241,988.524583087349,0.784496590212452,0.0249485911130329,"ingroup",0.686322134584749,0.415333263496494
"1450",15,34,178.509812562565,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,6.6149456352723,1123.00631309402,1.33511693315511,0.0249485911130329,"ingroup",-0.131447353663527,0.853348546776171
"1540",16,34,-184.355022279107,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,74.2063157724625,827.732848389535,0.126152887337235,0.0249485911130329,"ingroup",-0.184651918874009,-0.322297671777053
"1692",17,34,-15.0597713800505,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-57.3415467950001,865.480236721129,0.280705330314442,0.0249485911130329,"ingroup",-1.25277762736416,-1.25109671352141
"1773",18,34,116.932350945695,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,76.9919740150269,1131.8058798569,1.3711457711875,0.0249485911130329,"ingroup",0.291608608515662,0.017804127420226
"1871",19,34,-79.060554530081,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,123.670766560525,982.491766926623,0.75979590185007,0.0249485911130329,"ingroup",0.532929936129442,0.256322106838157
"1989",20,34,39.7312860466079,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-80.7810890884137,896.831751854373,0.409070588655357,0.0249485911130329,"ingroup",-0.492704460500112,-0.874448122827861
"2096",21,34,-238.706821487297,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,44.5928682872463,743.767601696128,-0.217633387031008,0.0249485911130329,"ingroup",0.0587448654128976,0.395297804810011
"2122",22,34,8.88399952280797,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,13.5025211176879,960.268075536675,0.668803492888805,0.0249485911130329,"ingroup",0.79697667152969,-0.304191574491083
"2264",23,34,-442.617759027106,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,12.4207086641369,507.68450453321,-1.18424911926739,0.0249485911130329,"ingroup",0.672660681970539,0.323887847518307
"2321",24,34,326.142059206747,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,189.421179096747,1453.44479319967,2.68806018595387,0.0249485911130329,"ingroup",-0.140425823378355,0.827927317082478
"2477",25,34,21.9060844870666,137.993895762414,-31.8675684815399,-0.00412745137576015,"ingroup",-1,-126.851553081307,832.936086301939,0.147456960712838,0.0249485911130329,"ingroup",-0.341971884098763,0.297332785054951
"2554",26,34,-250.765938143817,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-88.2826807565328,599.09779903275,-0.809967649476966,0.0249485911130329,"outgroup",0.00166065614764375,-0.71369271739553
"2633",27,34,471.795245498463,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,72.2229646221591,1482.16462805372,2.80565032489549,0.0249485911130329,"outgroup",0.0771004527926948,-0.227647429897557
"2769",28,34,-183.985794358718,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,5.46546812453661,759.626091698918,-0.152702580419166,0.0249485911130329,"outgroup",1.51798030636285,2.15092470375229
"2817",29,34,-158.909231395456,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-91.9574360320999,687.279750505544,-0.448916550871265,0.0249485911130329,"outgroup",0.696126337353858,0.182968917102506
"2933",30,34,-140.376556935861,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-72.1019984376032,725.667862559635,-0.29174073655733,0.0249485911130329,"outgroup",-0.17581638246177,1.347485415627
"3012",31,34,-94.5779346557887,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-95.8762819186885,747.692201358622,-0.201564554395022,0.0249485911130329,"outgroup",0.138573177678602,0.761907454783468
"3192",32,34,-194.339059790293,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-40.8131058840308,702.994252258776,-0.384575287979207,0.0249485911130329,"outgroup",1.02143696672722,0.80848413873036
"3231",33,34,-59.8606420109115,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,24.4997074911051,902.785483413293,0.43344747399583,0.0249485911130329,"outgroup",-0.561392957423236,-0.343299834206078
"3331",34,34,-205.187933479749,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-5.43016221328216,727.528322240068,-0.284123293301504,0.0249485911130329,"outgroup",0.363829637851587,0.540671394406105
"3479",35,34,-42.2512355756074,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,29.7761940684048,925.671376425897,0.527151193144326,0.0249485911130329,"outgroup",0.420274184879911,0.925906599024848
"3545",36,34,314.807333963742,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,91.559297737316,1344.51304963416,2.24205139355946,0.0249485911130329,"outgroup",-0.658034238408952,-0.362839697981285
"3605",37,34,144.168339481644,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-115.168972291936,967.145785122808,0.696963502510846,0.0249485911130329,"outgroup",0.490581340848086,1.75807556623035
"3751",38,34,127.140322869577,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-59.6326213855809,1005.6541194171,0.854631553287853,0.0249485911130329,"outgroup",-0.433289771841095,-0.302024122748001
"3807",39,34,-140.567468417559,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-86.7408225184856,710.838126997055,-0.352459423629634,0.0249485911130329,"outgroup",0.448464427222305,-0.0970908145589872
"3981",40,34,-231.782251720039,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-72.9448367449811,633.41932946808,-0.669441996976204,0.0249485911130329,"outgroup",0.17654917508052,0.771536187750962
"4091",41,34,88.1054825384196,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,20.3579088405282,1046.60980931205,1.0223200267652,0.0249485911130329,"outgroup",-0.120631653388134,0.813866708583511
"4173",42,34,-304.627701591221,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,4.36342748552826,637.882143827407,-0.651169504698625,0.0249485911130329,"outgroup",-0.158837317246296,-0.00775904025085422
"4233",43,34,-125.478181820285,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,69.5517462569344,882.219982369749,0.349244339214453,0.0249485911130329,"outgroup",-1.47966047460409,-1.55118855388018
"4370",44,34,-130.568806193773,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-39.6657711036001,767.911840635726,-0.118777511780506,0.0249485911130329,"outgroup",0.628465562469553,0.379817090413976
"4417",45,34,398.403719507047,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,63.1187164964245,1399.66885393657,2.46788064098784,0.0249485911130329,"outgroup",-0.764836077830686,-1.10212719125647
"4596",46,34,45.8807840977203,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-3.86222654470155,980.164975486118,0.750269115565692,0.0249485911130329,"outgroup",-1.58411295280798,-1.42522521190612
"4695",47,34,-34.1709964355319,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,22.7553183041184,926.730739801686,0.531488637533606,0.0249485911130329,"outgroup",0.664211479873486,0.601129984174779
"4725",48,34,4.06283467219808,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-187.593046588392,754.616206016905,-0.173214994798403,0.0249485911130329,"outgroup",1.12106832121937,0.688862349385615
"4841",49,34,-230.836727034945,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,28.1711895984398,735.480880496595,-0.251562436490226,0.0249485911130329,"outgroup",-0.287135401290417,-0.838962722392297
"4936",50,34,100.470636106023,137.993895762414,-31.8675684815399,-0.00412745137576015,"outgroup",1,-58.9367435143256,979.680310524797,0.748284709303207,0.0249485911130329,"outgroup",0.67211687270986,1.4085914468238
"27",1,35,-307.744421895044,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-16.9466882707156,508.109027410603,-1.18251095801437,-0.940984661562851,"ingroup",-0.673923847373409,0.127327068043618
"194",2,35,129.691087263559,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-83.3272906986877,879.163934141234,0.336731692897735,-0.940984661562851,"ingroup",0.0265428991665503,0.616547258501107
"241",3,35,416.114896145983,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-92.2646045815358,1156.65042914081,1.47286898850693,-0.940984661562851,"ingroup",-0.494019425107523,-0.947870498270071
"363",4,35,156.667497756219,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,25.7225198114996,1015.19015514408,0.893675780797764,-0.940984661562851,"ingroup",0.849785482690143,0.467282853722968
"403",5,35,61.0952729326812,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-120.010390076352,773.885020432692,-0.0943209978131398,-0.940984661562851,"ingroup",-0.292810648639119,-0.038166076262649
"548",6,35,519.669277471261,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-35.6426608797863,1316.82675416784,2.12869296558772,-0.940984661562851,"ingroup",-1.01928119765096,-0.404631919655103
"632",7,35,9.47193545682122,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,138.723634606007,980.995707639191,0.753670455085908,-0.940984661562851,"ingroup",-1.97555423639055,-1.34679520628383
"750",8,35,-104.731800765109,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,40.9036492610764,768.971986072331,-0.114436865331036,-0.940984661562851,"ingroup",1.08966924389191,1.09697461475719
"843",9,35,-184.445182303941,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,7.97160292426665,656.326558196689,-0.575650921134248,-0.940984661562851,"ingroup",-0.225845677737093,-0.26346129418346
"992",10,35,-44.22454336305,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-4.63128883170157,783.944305381612,-0.0531343851181874,-0.940984661562851,"ingroup",-2.10580619740389,-0.919637044316976
"1093",11,35,-274.551302279799,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-139.42301032029,418.825824976275,-1.54807100502574,-0.940984661562851,"ingroup",-0.529820533177968,-1.86192322204148
"1131",12,35,-41.2410925149208,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-105.996238655511,685.562806405931,-0.455946385696376,-0.940984661562851,"ingroup",-0.377042144990074,0.484086519106112
"1237",13,35,-32.5309297910005,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-43.8347105227959,756.434497262567,-0.165770205463777,-0.940984661562851,"ingroup",-0.485566037086512,-0.93606931473454
"1375",14,35,195.603084667827,-6.96657246711382,-50.1000824768265,-0.937945896443701,"ingroup",-1,-116.510742068241,911.892480175949,0.470735049641851,-0.940984661562851,"ingroup",-0.975536854180565,-1.72158797058836
